decimalLatitude;decimalLongitude
39.41;-0.39
39.22;-0.16
39.94;-0.13
38.06;-0.66
39.94;-0.02
40.12;0.01
38.86;-0.29
39.6;-0.96
39.58;-0.26
38.07;-1.01
39.95;-0.6
38.86;-0.06
40.3;0.12
39.5;-0.38
39.85;-0.25
40.21;-0.12
39.59;-0.38
39.5;-0.5
39.78;-0.96
39.67;-0.26
39.5;-0.5
39.76;-0.26
39.67;-0.26
39.76;-0.14
39.59;-0.38
38.5;-0.31
40.12;-0.01
38.77;0.18
39.94;-0.13
39.4;-0.27
39.5;-0.5
38.5;-0.19
40.31;0.35
39.31;-0.27
38.87;-0.75
40.13;-0.36
39.95;-0.6
37.97;-0.89
39.68;-0.84
38.5;-0.08
39.76;-0.26
38.95;-0.17
39.58;-0.26
38.77;-0.07
38.86;-0.29
38.86;-0.18
38.07;-1.01
39.68;-0.61
40.58;0.58
39.95;-0.37
40.3;0.12
39.68;-0.49
39.68;-0.84
39.5;-0.62
38.42;-0.42
40.12;0.12
40.21;0
39.68;-0.38
39.14;-0.63
40.57;0.11
39.24;-1.09
39.68;-0.38
40.57;0.22
38.15;-0.43
40.67;0.34
39.59;-0.5
40.58;0.46
40.66;0.22
40.39;0.23
38.51;-0.65
38.86;0.18
39.5;-0.38
40.49;0.46
40.48;0.11
40.4;0.47
40.21;0.12
38.68;0.07
38.77;0.07
40.75;0.1
38.14;-0.32
40.3;0.23
40.4;0.35
38.68;-0.07
40.49;0.35
38.6;-0.42
38.68;0.18
40.3;0.23
40.48;0.23
40.66;0.22
38.77;0.18
38.42;-0.65
40.12;0.12
39.14;-0.4
39.15;-1.09
39.5;-0.38
40.12;-0.01
40.58;0.34
38.77;0.18
38.48;-0.3
40.21;0
40.03;-0.13
40.58;0.34
38.86;0.06
38.51;-0.65
38.86;0.06
38.86;0.18
40.21;0.24
40.39;0.11
38.42;-0.65
38.87;-0.64
40.39;0.11
39.14;-0.51
40.03;-0.01
40.58;0.46
40.21;-0.12
40.3;-0.12
40.21;-0.12
38.5;-0.12
40.48;0.23
38.77;0.07
38.69;-0.41
39.94;-0.13
40.57;0.22
40.49;0.46
40.39;-0.11
40.03;0.01
38.5;-0.12
40.31;0.35
40.49;0.35
40.39;0.23
39.14;-0.4
40.15;-0.38
39.68;-0.61
39.67;-0.26
39.68;-0.49
40.4;0.35
38.68;-0.18
38.78;-0.64
39.68;-0.38
39.59;-0.5
39.59;-0.61
39.68;-0.61
38.5;-0.23
38.69;-0.41
38.78;-0.52
40.21;-0.12
39.85;-0.31
39.85;-0.3
39.92;-0.02
38.81;0.14
37.130358;-3.527421
37.180662;-7.880853
36.60047;4.69672
40.832442;9.608567
46.02225;8.680295
42.62796;9.414511
44.05695;4.82984
37.02028;9.32556
43.69502;7.28186
40.107477;-8.51989
42.005533;-8.63696
40.660386;-7.910477
38.763785;-9.169165
37.158094;-8.302325
37.093308;-7.926657
40.654344;-8.00306
37.042019;-7.799215
37.018491;-7.914158
37.206462;-8.101164
42.025494;-8.643813
37.36516;-7.981782
37.431344;-7.981846
38.30026;-8.228502
38.363776;-8.485265
39.811188;-8.902059
38.353823;-8.470716
41.137555;-7.697796
39.80475;-8.892027
41.06141;-6.896967
41.043226;-6.907645
41.059956;-6.904311
39.811695;-8.902799
41.140117;-8.596257
41.141831;-8.603496
41.134792;-8.592879
40.616975;-7.919484
41.137718;-7.771043
40.668249;-7.945745
41.165014;-7.793561
38.47042;-8.995163
40.733487;-7.890101
37.952526;-8.863572
38.971728;-8.068613
37.117779;-8.521074
37.301447;-8.637736
41.16215;-7.618994
41.161423;-7.608925
41.165082;-7.779401
41.162588;-7.780572
41.162149;-7.618595
41.15944;-7.672592
38.780351;-9.492327
37.132965;-7.605545
38.751893;-9.455524
39.386437;-7.436446
38.75167;-9.458321
38.759807;-9.484557
38.751758;-9.458287
39.402153;-7.366977
39.501777;-7.524358
37.431134;-7.495519
37.426879;-7.506889
39.399533;-7.370045
39.514178;-7.81749
39.451726;-7.361022
39.499601;-7.530801
38.752331;-9.461616
39.500816;-7.527051
37.426166;-7.507267
38.752013;-9.460162
37.136881;-8.028487
39.502347;-7.520396
38.469517;-8.986701
39.319068;-7.336185
39.308452;-7.390494
39.587422;-7.524594
39.473956;-7.715319
39.344305;-7.438388
39.457483;-8.009811
38.663523;-9.027838
39.592837;-7.524776
40.658973;-7.929463
37.078573;-8.310571
37.059726;-8.084768
39.483119;-7.727616
37.108454;-8.206841
39.464878;-8.006244
37.088156;-8.213045
37.059579;-8.083454
39.077571;-7.614974
39.358186;-7.380377
39.411912;-7.610999
40.298844;-7.442626
37.033467;-7.985301
39.473045;-8.008046
39.610193;-7.708284
39.376697;-7.431157
40.034282;-7.557078
39.374867;-7.430406
39.44762;-7.372397
39.390198;-7.43856
39.344234;-7.438742
37.061997;-8.084157
37.132367;-8.01876
39.451927;-7.378628
39.371207;-7.435019
39.483993;-7.383341
39.439226;-7.365346
38.299578;-8.229446
39.387183;-7.479962
39.407757;-7.492268
39.419992;-7.352149
39.261905;-7.362739
39.227318;-7.306091
37.152653;-8.001019
39.365817;-7.321934
39.174861;-7.737138
41.866865;-8.283156
39.41739;-7.457855
39.3557;-7.314566
42.53348;3.07761
39.772263;3.124924
37.181381;-8.197942
39.682552;2.854557
39.736233;3.110332
34.026485;-6.833496
39.709499;3.458118
37.025204;-8.012252
39.877205;3.016262
39.778431;3.116255
39.772263;3.124924
39.772263;3.124924
34.072926;-5.55449
39.877205;3.016262
44.324772;9.16387
39.778431;3.116255
37.231251;-7.426887
41.414925;2.151346
39.772263;3.124924
39.867325;3.02021
39.867325;3.02021
39.772263;3.124924
39.751545;3.308773
39.762104;3.140202
39.772263;3.124924
39.848431;3.130089
39.772263;3.124924
32.33704;-6.342583
39.772263;3.124924
39.737885;3.311262
39.754036;3.158655
39.867325;3.02021
37.032467;-7.812996
39.53867;3.335209
39.762104;3.140202
39.778431;3.116255
39.7262;3.440094
39.772263;3.124924
39.749699;3.193417
39.778431;3.116255
39.32552;3.002819
37.024708;-7.982683
44.127865;9.709303
39.877205;3.016262
39.704281;3.104153
32.982174;-7.626915
39.907368;3.032227
41.240124;9.19384
39.32552;3.002819
36.739986;-5.166664
37.032467;-7.812996
42.795368;3.021154
39.745342;2.714653
39.772263;3.124924
39.762104;3.140202
36.717697;-4.423027
39.740788;3.183975
43.68899;4.87135
36.93727;6.8862
43.63461;3.83376
43.52628;5.67427
43.60983;3.78683
43.12761;6.12789
36.62452;4.70816
36.72472;-4.14589
43.63517;3.83567
43.16686;5.59757
36.68314;4.79612
44.26727;4.89441
42.52753;3.07776
43.95257;4.76222
45.73387;4.88377
43.16544;6.52099
45.74921;3.08495
41.21022;-0.95727
44.06409;7.20301
43.41833;3.59258
36.68314;4.79612
43.60983;3.78683
43.60983;3.78683
48.8543;2.3483
43.45603;3.43065
43.62702;7.10959
43.60983;3.78683
42.76239;2.81435
42.71536;2.70543
43.11121;3.09661
42.342;3.16742
43.46726;6.56177
42.83406;3.03858
43.60983;3.78683
43.863;4.35712
41.82579;3.081007
41.519509;-5.394508
36.731517;-5.262966
39.417929;-7.47102
39.369939;-7.752413
40.658021;-7.962964
40.669976;-7.985043
40.669973;-7.985174
39.098505;-7.684126
38.97727;-7.059609
39.078932;-7.031904
38.985498;-7.007008
39.360279;-7.403154
40.674335;-7.899426
39.423117;-7.487783
40.662886;-7.91231
37.245504;-8.044055
38.510603;-8.854034
37.286572;-8.103007
37.476723;-8.021543
37.504447;-7.952943
37.476246;-8.023775
37.430224;-7.974368
37.432379;-7.982577
37.398571;-8.027143
37.048802;-7.970871
37.43941;-7.918798
37.469705;-7.906286
37.086105;-8.041741
42.07435;-8.487641
37.069162;-7.991019
37.080245;-8.016275
37.024167;-7.955475
37.023268;-7.959807
37.022645;-7.957326
37.022372;-7.958031
37.979793;-8.839598
37.024891;-7.958393
38.871384;-8.152108
38.795989;-8.228717
38.299683;-8.229163
38.871433;-8.156131
37.03455;-7.812178
37.15904;-8.718864
38.473465;-8.983279
40.377913;-8.374632
37.033639;-7.820431
37.037006;-7.823086
37.032951;-7.815442
39.285882;-8.890101
37.119916;-7.62551
37.128306;-7.625284
37.273995;-7.863856
37.331654;-7.817223
41.141635;-8.53657
37.309952;-7.839633
37.03155;-7.996733
41.141352;-8.536532
41.139552;-8.537161
37.203545;-8.005161
41.595332;-8.256387
40.659661;-7.93324
37.01683;-7.992532
39.822609;-7.507643
41.148113;-8.643148
40.678619;-7.925781
40.65028;-7.91998
40.653084;-7.934507
40.650567;-7.920063
40.650343;-7.919905
40.696403;-7.911416
40.648729;-7.952071
38.37203;-8.513848
40.69408;-7.911237
40.693835;-7.911072
40.696659;-7.911127
40.649025;-7.952083
40.69703;-7.911518
38.409974;-8.750853
37.090145;-8.451501
37.060751;-8.08392
38.518655;-8.876418
38.616671;-8.080403
37.108089;-8.210595
42.061659;-8.362546
37.096371;-8.088384
37.115949;-8.147542
40.655599;-7.905812
40.655471;-7.906158
40.655667;-7.905831
40.655602;-7.905986
40.49022;-8.190209
40.655563;-7.906083
40.655722;-7.905544
40.655473;-7.943878
40.655686;-7.906008
41.156544;-7.845634
38.372039;-8.514221
40.655509;-7.945408
37.193752;-8.589705
40.655508;-7.945408
38.350255;-8.465552
40.655523;-7.943811
38.294894;-8.533976
40.674829;-7.912609
38.357855;-8.780589
40.674913;-7.912623
40.659981;-7.932687
38.722182;-9.123888
38.416369;-9.190128
37.186993;-8.482786
37.334808;-8.8298
37.222917;-8.828233
37.051795;-7.968199
37.048894;-7.966526
37.094822;-8.063756
37.099828;-8.075632
37.045124;-7.961869
37.115885;-8.138182
37.077023;-7.986446
37.11191;-8.143626
37.116497;-8.14335
37.219699;-8.376271
40.66761;-7.936879
40.667161;-7.935678
40.63646;-8.743113
37.287139;-8.54744
40.660258;-7.92917
37.077612;-8.103104
37.078998;-8.109552
41.436547;-6.428949
41.4826;-6.414068
38.969739;-8.516094
41.146312;-8.064909
37.118742;-8.743272
37.078441;-8.776381
37.100927;-8.741125
37.083253;-8.736289
37.625725;-7.809509
37.143522;-8.6437
37.116826;-8.667666
37.118219;-8.64763
40.659594;-7.929366
37.094928;-8.674916
37.084067;-8.670479
37.097813;-8.69836
37.083061;-8.669432
37.163203;-8.681643
37.090008;-8.675742
37.167153;-8.704914
37.082471;-8.317747
37.100775;-8.731644
37.142836;-8.630206
38.079213;-7.167591
38.122782;-7.288301
37.127338;-8.681311
38.027146;-7.271233
41.714317;-7.634811
41.696198;-7.649639
41.71212;-7.637262
37.124623;-8.04991
41.445921;-7.294797
41.443895;-7.29531
39.611304;-8.657194
41.035008;-6.924316
39.395442;-7.378768
39.387883;-7.347139
41.619612;-7.566469
41.618902;-7.566577
38.770396;-8.916647
41.619472;-7.566539
41.619383;-7.566489
41.619017;-7.566587
38.131164;-7.329426
39.691318;-8.901519
39.685065;-8.893933
38.755242;-9.158441
39.46305;-8.383159
39.808878;-8.766983
39.383058;-7.38071
38.72833;-9.190493
38.728539;-9.189248
39.609873;-8.822348
39.602459;-8.829176
39.603168;-8.829006
39.602028;-8.82928
39.603595;-8.836238
39.602242;-8.829219
37.168125;-7.512372
39.527092;-8.862393
39.528097;-8.860701
41.586344;-7.384451
39.528094;-8.860617
38.057724;-7.997554
39.418744;-8.063925
38.08118;-7.971172
41.202521;-7.550085
40.040641;-7.019195
41.924147;-8.584894
38.8186;-9.473266
37.177608;-7.47213
38.697583;-9.200394
38.698422;-9.199149
38.69915;-9.265676
39.457579;-8.422018
41.151508;-7.366741
40.51163;-8.092522
40.522806;-8.083974
40.524222;-8.084803
37.484027;-8.48828
39.375625;-8.713532
39.489158;-8.550965
39.492727;-8.551355
39.544091;-8.535416
39.550806;-8.532265
39.585534;-8.525143
39.596738;-8.516548
41.212894;-7.85523
40.869296;-7.398483
40.829989;-7.421479
38.951552;-8.072024
37.041476;-7.979121
39.617091;-8.652326
37.02194;-7.97601
37.048687;-7.966976
40.489462;-7.859006
40.39189;-7.853797
40.391948;-7.853555
40.391563;-7.85218
40.428556;-7.721726
40.52;0.28
40.43;0.4
40.61;0.16
40.52;0.28
42.36;2.87
42.45;2.99
42.45;2.99
40.43;0.4
42.45;2.99
40.52;0.4
41.54;1.56
40.61;0.16
42.36;3.12
42.36;2.87
42.27;2.87
42.36;3.12
41.08;1.33
40.43;0.4
41.36;2.04
41.45;1.92
41.470024;2.219622
42.660198;9.070788
40.546295;8.321082
39.7826;-7.30671
39.61053;-8.00983
39.7826;-7.30671
39.69418;-7.4255
39.78425;-7.42344
39.96272;-7.30227
37.5397;-8.26424
37.08904;-8.26862
38.62351;-9.05744
38.7125;-9.51759
38.71295;-9.40257
38.71329;-9.28755
38.71295;-9.40257
38.71352;-9.17253
38.44327;-9.0573
38.71329;-9.28755
39.2222;9.166725
41.661711;2.228697
41.663882;2.228518
41.385064;2.173403
41.86667;9.4
40.66886678;0.568871861
40.48886189;0.458872742
40.57886378;0.458871182
40.57886499;0.578873628
40.57886499;0.578873628
40.57886257;0.33886874
40.59886299;0.338868392
40.57886499;0.578873628
40.39886012;0.468874499
40.66886678;0.568871861
40.57886378;0.458871182
40.48886078;0.348870505
40.39886012;0.468874499
40.39886012;0.468874499
40.39886012;0.468874499
40.88887013;0.438865356
40.93887241;0.55886693
40.79886872;0.488867957
40.84886928;0.438866059
40.75886868;0.568870291
40.65886303;0.218864906
40.78886821;0.45886752
40.8488706;0.568868716
40.8488706;0.568868716
40.75886868;0.568870291
40.57886257;0.33886874
40.75886868;0.568870291
40.8488706;0.568868716
40.8488706;0.568868716
40.66886446;0.338867172
40.48886078;0.348870505
40.5188608;0.288868766
40.66886567;0.458869616
40.78886811;0.448867316
40.66886567;0.458869616
40.78886811;0.448867316
40.39885891;0.348872062
40.75886676;0.378866413
40.75886747;0.448867841
40.39885891;0.348872062
40.56886114;0.218866476
40.39885891;0.348872062
40.56886114;0.218866476
40.59886116;0.158864735
40.57886257;0.33886874
40.57886257;0.33886874
40.89887075;0.478865997
40.48886189;0.458872742
40.66886567;0.458869616
36.69872384;-6.151190283
36.5187198;-6.261189383
36.78872302;-6.371195637
38.6187343;-8.251259514
38.52873636;-7.911251973
38.52873518;-8.021253906
38.52873636;-7.911251973
35.89872015;-5.271162048
41.68891123;2.798900456
38.8688384;1.378918365
36.81876139;-2.651128029
38.87883811;1.328917194
38.49881655;-0.121105711
37.17876912;-2.491130613
35.29870952;-5.421155658
38.62881472;-0.551116297
38.67881607;-0.511116321
38.68881626;-0.511116484
38.62881482;-0.5411161
36.78872302;-6.371195637
36.69872384;-6.151190283
43.30888734;-3.061251335
41.23896322;9.419053486
41.23896322;9.419053486
38.858824;-0.061110346
38.49881466;-0.311109464
38.23880753;-0.541109818
38.67882046;-0.071107623
38.23880633;-0.66111217
38.76882217;-0.071109081
38.76881998;-0.291113441
38.41881207;-0.421110345
38.14880238;-0.891115226
38.8588217;-0.291114908
38.76882108;-0.181111263
38.59881545;-0.421113249
38.8588228;-0.181112728
38.14880695;-0.431106224
38.49881586;-0.191107095
38.59881436;-0.531115416
38.67881936;-0.181109802
38.50881266;-0.53111396
38.68881726;-0.411114511
38.32881029;-0.431109097
38.76882356;0.068893699
38.77881897;-0.411115976
38.68881376;-0.761121404
38.41880978;-0.651114865
38.59881316;-0.651117777
38.23880524;-0.771114323
38.68881496;-0.641119044
38.23880404;-0.891116668
37.97879807;-1.011114853
38.77881436;-0.871125037
37.96879909;-0.891112359
38.77881787;-0.521118148
38.49881695;-0.08110492
38.05880302;-0.6611093
38.33880479;-1.001120425
38.68881266;-0.871123563
38.85882519;0.058892039
38.15880147;-1.001117531
38.68881606;-0.531116878
38.76882465;0.178895888
38.41880748;-0.881119372
38.05880073;-0.89111379
38.24880312;-1.001118975
38.33880369;-1.11112257
38.58882014;0.068896606
38.67882185;0.068895155
38.06879972;-1.011116287
38.85882638;0.178894428
38.67882294;0.178897342
36.70874274;-4.321157342
38.78883754;1.44892106
38.96883868;1.208913322
38.50881036;-0.761118477
42.01889412;0.368843546
41.98889355;0.378844307
40.7588699;0.688872746
40.7588699;0.688872746
40.66886678;0.568871861
40.76887132;0.80887503
40.5788662;0.698876078
40.66886799;0.688874313
40.66886678;0.568871861
40.76887132;0.80887503
40.66886799;0.688874313
39.51886197;2.47893039
42.76880779;-9.061354106
38.59881436;-0.531115416
42.31893048;3.298899953
42.31892929;3.17889737
42.31892929;3.17889737
42.31893048;3.298899953
42.31892929;3.17889737
42.31893048;3.298899953
42.31892929;3.17889737
42.31892929;3.17889737
43.56121;1.32957
43.65117;1.32695
43.56305;1.45328
42.92054;0.73602
44.20399;3.06256
44.56004;2.05561
43.75479;7.40942
43.75479;7.40942
43.75479;7.40942
43.66989;7.27874
43.7497;7.53336
43.7497;7.53336
43.66989;7.27874
43.66495;7.4025
43.66989;7.27874
43.66989;7.27874
42.58471;3.06083
42.67461;2.93908
42.67461;2.93908
42.58471;3.06083
42.49481;3.06073
42.49481;3.06073
42.58471;3.06083
42.49481;3.06073
42.49481;3.06073
42.67448;2.81723
42.49481;3.06073
42.49468;3.1822
42.49481;3.06073
43.6636;3.30987
43.18184;5.64314
43.6747;7.15495
43.16126;6.37996
43.34479;6.26736
43.58484;7.14844
43.58484;7.14844
43.50415;6.89508
43.17554;5.88881
43.0823;6.00694
43.0823;6.00694
43.16126;6.37996
43.16126;6.37996
43.08566;5.88432
43.41429;6.889
43.24314;6.63109
43.17218;6.01162
43.0823;6.00694
43.0823;6.00694
43.41429;6.889
42.98894;6.12469
43.15734;6.50271
43.16126;6.37996
43.08566;5.88432
43.15734;6.50271
43.15734;6.50271
42.98531;6.24709
42.98531;6.24709
42.98531;6.24709
42.98531;6.24709
43.16868;6.13441
43.07881;6.12954
42.98894;6.12469
43.42287;6.64244
43.15734;6.50271
43.08566;5.88432
43.17554;5.88881
43.17554;5.88881
43.17554;5.88881
43.17554;5.88881
43.17218;6.01162
43.17554;5.88881
43.16126;6.37996
43.16868;6.13441
43.17554;5.88881
43.24314;6.63109
43.16868;6.13441
43.07881;6.12954
43.16126;6.37996
42.98531;6.24709
43.06749;6.49727
43.08566;5.88432
43.28016;5.2781
43.18184;5.64314
43.6747;7.15495
43.85442;7.16803
43.58484;7.14844
43.50415;6.89508
43.75479;7.40942
43.75479;7.40942
43.66989;7.27874
43.5895;7.02482
43.75479;7.40942
43.58484;7.14844
43.58484;7.14844
43.66495;7.4025
44.01923;7.55483
43.5895;7.02482
43.75479;7.40942
43.66989;7.27874
43.67936;7.03114
43.75479;7.40942
43.75479;7.40942
43.75479;7.40942
43.75479;7.40942
43.75479;7.40942
43.75479;7.40942
43.75479;7.40942
43.58484;7.14844
45.17905;4.84618
42.43519;8.64738
41.41623;9.14844
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.6842;9.03816
42.6842;9.03816
42.43519;8.64738
42.6842;9.03816
42.6842;9.03816
42.6842;9.03816
42.6842;9.03816
42.6842;9.03816
42.6842;9.03816
42.6842;9.03816
42.43519;8.64738
42.6842;9.03816
42.6842;9.03816
42.43519;8.64738
42.51834;8.77727
42.51834;8.77727
42.51834;8.77727
42.51834;8.77727
42.60135;8.90753
42.59456;9.02886
42.60135;8.90753
42.60135;8.90753
42.60135;8.90753
42.60135;8.90753
42.58764;9.15017
42.5117;8.89845
42.5117;8.89845
42.6842;9.03816
42.67727;9.15965
42.59456;9.02886
42.60135;8.90753
42.60135;8.90753
42.51834;8.77727
42.6842;9.03816
41.50574;9.15773
42.43519;8.64738
42.59456;9.02886
42.60135;8.90753
42.60135;8.90753
42.59456;9.02886
41.49868;9.2768
42.51834;8.77727
42.51834;8.77727
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.608;8.78616
42.43519;8.64738
42.43519;8.64738
42.60135;8.90753
42.42869;8.7684
42.43519;8.64738
45.17905;4.84618
45.17905;4.84618
45.17905;4.84618
45.17905;4.84618
45.17905;4.84618
45.17905;4.84618
45.17905;4.84618
44.72899;4.83142
43.98476;5.92984
45.17905;4.84618
45.60062;6.14368
41.359888;2.160376
38.08;-3.99
38.14;-3.96
40.24424;-8.47093
37.082874;-8.23194
38.406508;-8.747118
38.373727;-8.786573
41.153245;-7.830849
37.041523;-7.782655
37.018389;-7.998927
41.213923;-8.563792
41.219214;-8.567925
41.376063;-7.213273
38.95908;-8.528852
37.075535;-7.708797
37.14622;-7.593291
40.185826;-8.258125
40.212683;-8.227045
41.214161;-8.564057
38.951517;-8.106835
38.457514;-7.656328
38.660062;-8.221821
38.659584;-8.223739
38.659741;-8.223516
41.462654;-7.518243
41.223953;-7.389241
41.204483;-7.405172
41.228473;-7.387909
38.739371;-7.235876
41.207148;-7.402862
41.059898;-7.461573
41.151026;-6.832555
40.042068;-8.411762
40.173459;-8.405142
37.143915;-8.607371
40.914197;-7.231938
40.052445;-8.787857
38.696216;-9.320848
37.849628;-8.793711
37.216644;-7.442607
39.832749;-8.840019
41.371525;-7.717713
41.349279;-7.721382
41.332377;-7.729686
41.500498;-6.275103
40.889193;-6.836384
41.03081;-6.878216
41.061421;-6.904872
41.038226;-6.908381
40.890819;-6.837428
39.548926;-8.930839
39.537;-9.039018
37.183628;-8.895319
37.954261;-8.866224
38.134645;-8.763056
38.371767;-8.513288
41.592968;-7.148577
41.627694;-7.197445
38.083322;-8.785359
38.076991;-8.77871
39.613198;-8.998111
41.178351;-6.808891
39.889778;-8.931962
39.604553;-8.965812
38.37128;-8.785715
39.619776;-8.662902
39.63389;-8.6642
39.590075;-8.982557
40.543394;-7.321142
39.543404;-8.977836
39.514831;-8.972402
37.722852;-8.780997
41.034531;-7.489044
41.042336;-7.540795
41.034386;-7.544887
41.586372;-8.281715
41.577773;-8.27296
39.547656;-8.956253
40.263317;-8.286867
39.477288;-8.5333
39.577933;-8.908879
41.213069;-7.431719
39.537339;-8.946811
39.553803;-8.97351
40.556952;-7.442167
40.535643;-7.55559
41.052335;-6.807989
41.129412;-7.123471
38.958431;-8.529918
38.706318;-8.917471
40.557066;-7.441026
39.751259;-7.624327
39.745148;-7.623805
41.100347;-7.491227
39.748468;-7.623358
40.205045;-8.41384
39.778431;3.116255
39.762104;3.140202
39.737885;3.311262
39.778431;3.116255
39.821514;2.884512
39.759068;3.329372
40.000744;9.682539
39.869167;3.17565
39.454884;3.187408
41.418819;2.158964
39.867325;3.02021
39.772263;3.124924
39.664104;-5.940943
39.778431;3.116255
39.772263;3.124924
39.772263;3.124924
39.772263;3.124924
39.32552;3.002819
39.772263;3.124924
43.053288;9.835786
39.877205;3.016262
39.682552;2.854557
39.324173;2.991264
39.867325;3.02021
39.921059;3.085527
39.762104;3.140202
39.32552;3.002819
31.519087;-8.078432
39.460682;-5.881526
43.291359;2.567432
39.778431;3.116255
39.772263;3.124924
39.709499;3.458118
39.47261;2.52059
42.780361;3.035188
44.135128;9.683204
39.32552;3.002819
39.740788;3.183975
39.759068;3.329372
39.772263;3.124924
39.778431;3.116255
44.324772;9.16387
39.787235;3.099003
39.791523;2.703838
39.772263;3.124924
39.324173;2.991264
44.408279;4.134293
39.787235;3.099003
39.867325;3.02021
39.772263;3.124924
39.772263;3.124924
39.867325;3.02021
39.877205;3.016262
39.772263;3.124924
39.867325;3.02021
43.291359;2.567432
39.574203;3.34774
39.519272;2.929401
39.787235;3.099003
39.772263;3.124924
36.887463;-3.416883
39.772263;3.124924
40.57172;9.695435
39.787235;3.099003
39.740788;3.183975
39.735771;3.228264
39.778431;3.116255
38.68;-6.41
38.68;-6.41
38.68;-6.41
38.68;-6.41
39.52;-0.49
39.94;-0.25
39.94;-0.25
39.94;-0.13
38.326145;-6.48323
36.70446;-4.62647
37.99233;-1.13046
37.99233;-1.13046
37.99233;-1.13046
37.99233;-1.13046
39.56;-1.95
36.47;-6.32
36.47;-6.32
37.93;-1.17
38.2;-1.05
38.1;-0.49
41.27;2.16
39.47;2.53
41.45;1.92
36.38;-5.78
36.38;-5.78
36.68;-2.77
36.77;-2.43
42.09;3
42.27;3
41.08;1.33
41.08;1.33
41.36;2.04
37.13;-2.09
42.27;3
42.27;3
37.58;-2.09
40.71;0.39
39.89;-0.19
38.21;-2.88
37.76;-2.65
36.67;-4.34
38.72;0.12
38.45;-0.13
38.19;-0.94
38.45;-0.13
38.45;-0.13
38.45;-0.36
39.47;2.53
39.65;2.41
42;3.12
42.27;3
42.27;3
42.27;3
42.27;3
40.44;0.4
40.71;0.39
39.63;-0.43
39.63;-0.43
37.84;-1.52
38.36;-0.6
38.35;-0.4
36.440448;-5.146873
37.026045;-5.170543
36.446815;-5.261432
36.169239;-5.436892
36.836674;-5.357229
37.271288;-7.324151
36.852366;-2.329587
36.926297;-2.298972
37.009867;-6.384541
37.457815;-7.452929
36.589896;-6.210833
36.201324;-5.919251
36.811622;-2.090941
36.431061;-6.147591
37.030157;-2.175354
40.1667;-4.58333
41.55881555;-6.061274422
41.9688722;-1.631196318
41.4688164;-5.811267988
41.29880601;-6.431276248
41.30888515;1.028870061
41.13888508;1.388880522
41.22888703;1.388878939
41.68890667;2.338890709
41.31889729;2.218894695
41.47882045;-5.461261598
40.57878964;-6.581265258
40.94879471;-6.801276322
42.04892311;3.178902197
42.04892311;3.178902197
42.04892311;3.178902197
42.04892311;3.178902197
42.04892311;3.178902197
38.06879972;-1.011116287
39.85885152;0.718888763
39.85885152;0.718888763
39.85885152;0.718888763
39.85885152;0.718888763
35.28873391;-2.951110634
42.40880133;-8.94134437
42.55883094;-6.621304935
41.10888071;1.018873393
35.28873391;-2.951110634
41.98889355;0.378844307
42.01889412;0.368843546
42.29892764;3.05889515
42.29892813;3.108896224
42.13892397;3.05889802
42.22892722;3.178898985
42.31892929;3.17889737
42.13892516;3.178900594
42.22892603;3.058896408
42.3189281;3.05889479
42.28892741;3.05889533
42.28892741;3.05889533
42.28892741;3.05889533
42.12892424;3.108899271
39.58886474;2.618932151
39.55886414;2.618932637
39.58886678;2.828936504
39.6288672;2.788935027
39.61886642;2.728933944
39.60886534;2.638932241
39.62886691;2.758934404
39.60886534;2.638932241
39.60886534;2.638932241
39.54886364;2.588932178
39.55886385;2.588932016
39.55886472;2.678933879
39.6388675;2.798935072
39.60886728;2.838936388
